ACFT_ID;Profile_ID;Stage Length;Step Number;Step Type;Thrust Rating;Flap_ID;End Point Altitude (ft);Rate Of Climb (ft/min);End Point CAS (kt);Accel Percentage (%)
757300;ICAO_A;5;8;Climb;MaxClimb;T_00;7500;;;
757300;ICAO_A;5;9;Climb;MaxClimb;T_00;10000;;;
757300;ICAO_A;6;1;Takeoff;MaxTakeoff;T_05;;;;
757300;ICAO_A;6;2;Climb;MaxTakeoff;T_05;1500;;;
757300;ICAO_A;6;3;Climb;MaxClimb;T_05;3000;;;
757300;ICAO_A;6;4;Accelerate;MaxClimb;T_05;;945.1;213.2;
757300;ICAO_A;6;5;Accelerate;MaxClimb;T_01;;1031.2;230.6;
757300;ICAO_A;6;6;Accelerate;MaxClimb;T_00;;1127.9;250;
757300;ICAO_A;6;7;Climb;MaxClimb;T_00;5500;;;
757300;ICAO_A;6;8;Climb;MaxClimb;T_00;7500;;;
757300;ICAO_A;6;9;Climb;MaxClimb;T_00;10000;;;
757300;ICAO_B;1;1;Takeoff;MaxTakeoff;T_05;;;;
757300;ICAO_B;1;2;Climb;MaxTakeoff;T_05;1097;;;
757300;ICAO_B;1;3;Accelerate;MaxTakeoff;T_05;;2252.1;211.8;
757300;ICAO_B;1;4;Accelerate;MaxTakeoff;T_01;;2480;215.4;
757300;ICAO_B;1;5;Climb;MaxTakeoff;T_00;2569;;;
757300;ICAO_B;1;6;Climb;MaxClimb;T_00;3000;;;
757300;ICAO_B;1;7;Accelerate;MaxClimb;T_00;;1701.7;250;
757300;ICAO_B;1;8;Climb;MaxClimb;T_00;5500;;;
757300;ICAO_B;1;9;Climb;MaxClimb;T_00;7500;;;
757300;ICAO_B;1;10;Climb;MaxClimb;T_00;10000;;;
757300;ICAO_B;2;1;Takeoff;MaxTakeoff;T_05;;;;
757300;ICAO_B;2;2;Climb;MaxTakeoff;T_05;1041;;;
757300;ICAO_B;2;3;Accelerate;MaxTakeoff;T_05;;2154.9;213;
757300;ICAO_B;2;4;Accelerate;MaxTakeoff;T_01;;2352;218.6;
757300;ICAO_B;2;5;Climb;MaxTakeoff;T_00;2412;;;
757300;ICAO_B;2;6;Climb;MaxClimb;T_00;3000;;;
757300;ICAO_B;2;7;Accelerate;MaxClimb;T_00;;1607.8;250;
757300;ICAO_B;2;8;Climb;MaxClimb;T_00;5500;;;
757300;ICAO_B;2;9;Climb;MaxClimb;T_00;7500;;;
757300;ICAO_B;2;10;Climb;MaxClimb;T_00;10000;;;
757300;ICAO_B;3;1;Takeoff;MaxTakeoff;T_05;;;;
757300;ICAO_B;3;2;Climb;MaxTakeoff;T_05;1000;;;
757300;ICAO_B;3;3;Accelerate;MaxTakeoff;T_05;;2062;214.5;
757300;ICAO_B;3;4;Accelerate;MaxTakeoff;T_01;;2223.5;221.8;
757300;ICAO_B;3;5;Climb;MaxTakeoff;T_00;2275;;;
757300;ICAO_B;3;6;Climb;MaxClimb;T_00;3000;;;
757300;ICAO_B;3;7;Accelerate;MaxClimb;T_00;;1521.8;250;
757300;ICAO_B;3;8;Climb;MaxClimb;T_00;5500;;;
757300;ICAO_B;3;9;Climb;MaxClimb;T_00;7500;;;
757300;ICAO_B;3;10;Climb;MaxClimb;T_00;10000;;;
757300;ICAO_B;4;1;Takeoff;MaxTakeoff;T_05;;;;
757300;ICAO_B;4;2;Climb;MaxTakeoff;T_05;1000;;;
757300;ICAO_B;4;3;Accelerate;MaxTakeoff;T_05;;1901.4;217.4;
757300;ICAO_B;4;4;Accelerate;MaxTakeoff;T_01;;2061.8;228;
757300;ICAO_B;4;5;Climb;MaxTakeoff;T_00;2099;;;
757300;ICAO_B;4;6;Climb;MaxClimb;T_00;3000;;;
757300;ICAO_B;4;7;Accelerate;MaxClimb;T_00;;1374.1;250;
757300;ICAO_B;4;8;Climb;MaxClimb;T_00;5500;;;
757300;ICAO_B;4;9;Climb;MaxClimb;T_00;7500;;;
757300;ICAO_B;4;10;Climb;MaxClimb;T_00;10000;;;
757300;ICAO_B;5;1;Takeoff;MaxTakeoff;T_05;;;;
757300;ICAO_B;5;2;Climb;MaxTakeoff;T_05;1000;;;
757300;ICAO_B;5;3;Accelerate;MaxTakeoff;T_05;;1729.2;221.7;
757300;ICAO_B;5;4;Accelerate;MaxTakeoff;T_01;;1881.8;236.7;
757300;ICAO_B;5;5;Climb;MaxTakeoff;T_00;1891;;;
757300;ICAO_B;5;6;Climb;MaxClimb;T_00;3000;;;
757300;ICAO_B;5;7;Accelerate;MaxClimb;T_00;;1227.3;250;
757300;ICAO_B;5;8;Climb;MaxClimb;T_00;5500;;;
757300;ICAO_B;5;9;Climb;MaxClimb;T_00;7500;;;
757300;ICAO_B;5;10;Climb;MaxClimb;T_00;10000;;;
757300;ICAO_B;6;1;Takeoff;MaxTakeoff;T_05;;;;
757300;ICAO_B;6;2;Climb;MaxTakeoff;T_05;1000;;;
757300;ICAO_B;6;3;Accelerate;MaxTakeoff;T_05;;1655;224;
757300;ICAO_B;6;4;Accelerate;MaxTakeoff;T_01;;1836.4;240.1;
757300;ICAO_B;6;5;Climb;MaxTakeoff;T_00;1829;;;
757300;ICAO_B;6;6;Climb;MaxClimb;T_00;3000;;;
757300;ICAO_B;6;7;Accelerate;MaxClimb;T_00;;1159.2;250;
757300;ICAO_B;6;8;Climb;MaxClimb;T_00;5500;;;
757300;ICAO_B;6;9;Climb;MaxClimb;T_00;7500;;;
757300;ICAO_B;6;10;Climb;MaxClimb;T_00;10000;;;
757PW;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
757PW;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
757PW;DEFAULT;1;3;Accelerate;MaxClimb;T_05;;1471;190.1;
757PW;DEFAULT;1;4;Accelerate;MaxClimb;T_01;;1636.4;206;
757PW;DEFAULT;1;5;Climb;MaxClimb;T_00;3000;;;
757PW;DEFAULT;1;6;Accelerate;MaxClimb;T_00;;1822.2;250;
757PW;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500;;;
757PW;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500;;;
757PW;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000;;;
757PW;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
757PW;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
757PW;DEFAULT;2;3;Accelerate;MaxClimb;T_05;;1403.6;191.4;
757PW;DEFAULT;2;4;Accelerate;MaxClimb;T_01;;1568.2;208.7;
757PW;DEFAULT;2;5;Climb;MaxClimb;T_00;3000;;;
757PW;DEFAULT;2;6;Accelerate;MaxClimb;T_00;;1742.7;250;
757PW;DEFAULT;2;7;Climb;MaxClimb;ZERO;5500;;;
757PW;DEFAULT;2;8;Climb;MaxClimb;ZERO;7500;;;
757PW;DEFAULT;2;9;Climb;MaxClimb;ZERO;10000;;;
757PW;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
757PW;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
757PW;DEFAULT;3;3;Accelerate;MaxClimb;T_05;;1339.2;193;
757PW;DEFAULT;3;4;Accelerate;MaxClimb;T_01;;1495.9;211.1;
757PW;DEFAULT;3;5;Accelerate;MaxClimb;T_00;;1666.7;211.6;
757PW;DEFAULT;3;6;Climb;MaxClimb;T_00;3000;;;
757PW;DEFAULT;3;7;Accelerate;MaxClimb;T_00;;1661;250;
757PW;DEFAULT;3;8;Climb;MaxClimb;ZERO;5500;;;
757PW;DEFAULT;3;9;Climb;MaxClimb;ZERO;7500;;;
757PW;DEFAULT;3;10;Climb;MaxClimb;ZERO;10000;;;
757PW;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
757PW;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
757PW;DEFAULT;4;3;Accelerate;MaxClimb;T_05;;1213.5;196.4;
757PW;DEFAULT;4;4;Accelerate;MaxClimb;T_01;;1353.6;213.7;
757PW;DEFAULT;4;5;Accelerate;MaxClimb;T_00;;1460.3;217.4;
757PW;DEFAULT;4;6;Climb;MaxClimb;T_00;3000;;;
757PW;DEFAULT;4;7;Accelerate;MaxClimb;T_00;;1510.6;250;
757PW;DEFAULT;4;8;Climb;MaxClimb;ZERO;5500;;;
757PW;DEFAULT;4;9;Climb;MaxClimb;ZERO;7500;;;
757PW;DEFAULT;4;10;Climb;MaxClimb;ZERO;10000;;;
757PW;DEFAULT;5;1;Takeoff;MaxTakeoff;5;;;;
757PW;DEFAULT;5;2;Climb;MaxTakeoff;5;1000;;;
757PW;DEFAULT;5;3;Accelerate;MaxClimb;T_05;;1082.9;200.8;
757PW;DEFAULT;5;4;Accelerate;MaxClimb;T_01;;1212;218.5;
757PW;DEFAULT;5;5;Accelerate;MaxClimb;T_00;;1291.1;224.3;
757PW;DEFAULT;5;6;Climb;MaxClimb;T_00;3000;;;
757PW;DEFAULT;5;7;Accelerate;MaxClimb;T_00;;1352.4;250;
757PW;DEFAULT;5;8;Climb;MaxClimb;ZERO;5500;;;
757PW;DEFAULT;5;9;Climb;MaxClimb;ZERO;7500;;;
757PW;DEFAULT;5;10;Climb;MaxClimb;ZERO;10000;;;
757PW;DEFAULT;6;1;Takeoff;MaxTakeoff;5;;;;
757PW;DEFAULT;6;2;Climb;MaxTakeoff;5;1000;;;
757PW;DEFAULT;6;3;Accelerate;MaxClimb;T_05;;1005.7;203.9;
757PW;DEFAULT;6;4;Accelerate;MaxClimb;T_01;;1124.3;221.9;
757PW;DEFAULT;6;5;Accelerate;MaxClimb;T_00;;1220;228.7;
757PW;DEFAULT;6;6;Climb;MaxClimb;T_00;3000;;;
757PW;DEFAULT;6;7;Accelerate;MaxClimb;T_00;;1259.5;250;
757PW;DEFAULT;6;8;Climb;MaxClimb;ZERO;5500;;;
757PW;DEFAULT;6;9;Climb;MaxClimb;ZERO;7500;;;
757PW;DEFAULT;6;10;Climb;MaxClimb;ZERO;10000;;;
757PW;DEFAULT;7;1;Takeoff;MaxTakeoff;5;;;;
757PW;DEFAULT;7;2;Climb;MaxTakeoff;5;1000;;;
757PW;DEFAULT;7;3;Accelerate;MaxClimb;T_05;;938.1;207;
757PW;DEFAULT;7;4;Accelerate;MaxClimb;T_01;;1052.4;225.2;
757PW;DEFAULT;7;5;Accelerate;MaxClimb;T_00;;1134.5;233.3;
757PW;DEFAULT;7;6;Climb;MaxClimb;T_00;3000;;;
757PW;DEFAULT;7;7;Accelerate;MaxClimb;T_00;;1172.9;250;
757PW;DEFAULT;7;8;Climb;MaxClimb;ZERO;5500;;;
757PW;DEFAULT;7;9;Climb;MaxClimb;ZERO;7500;;;
757PW;DEFAULT;7;10;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_A;1;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_A;1;2;Climb;MaxTakeoff;5;1500;;;
757PW;ICAO_A;1;3;Climb;MaxClimb;T_05;3000;;;
757PW;ICAO_A;1;4;Accelerate;MaxClimb;T_05;;1399.5;188;
757PW;ICAO_A;1;5;Accelerate;MaxClimb;T_01;;1605.4;205.8;
757PW;ICAO_A;1;6;Accelerate;MaxClimb;ZERO;;1804.8;250;
757PW;ICAO_A;1;7;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_A;1;8;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_A;1;9;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_A;2;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_A;2;2;Climb;MaxTakeoff;5;1500;;;
757PW;ICAO_A;2;3;Climb;MaxClimb;T_05;3000;;;
757PW;ICAO_A;2;4;Accelerate;MaxClimb;T_05;;1337.7;189.5;
757PW;ICAO_A;2;5;Accelerate;MaxClimb;T_01;;1522.3;207.2;
757PW;ICAO_A;2;6;Accelerate;MaxClimb;ZERO;;1725.5;250;
757PW;ICAO_A;2;7;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_A;2;8;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_A;2;9;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_A;3;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_A;3;2;Climb;MaxTakeoff;5;1500;;;
757PW;ICAO_A;3;3;Climb;MaxClimb;5;3000;;;
757PW;ICAO_A;3;4;Accelerate;MaxClimb;T_05;;1271.9;191.1;
757PW;ICAO_A;3;5;Accelerate;MaxClimb;T_01;;1451.8;208.2;
757PW;ICAO_A;3;6;Accelerate;MaxClimb;ZERO;;1638;250;
757PW;ICAO_A;3;7;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_A;3;8;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_A;3;9;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_A;4;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_A;4;2;Climb;MaxTakeoff;5;1500;;;
757PW;ICAO_A;4;3;Climb;MaxClimb;5;3000;;;
757PW;ICAO_A;4;4;Accelerate;MaxClimb;T_05;;1153.8;194.7;
757PW;ICAO_A;4;5;Accelerate;MaxClimb;T_01;;1312.6;212.2;
757PW;ICAO_A;4;6;Accelerate;MaxClimb;ZERO;;1486;250;
757PW;ICAO_A;4;7;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_A;4;8;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_A;4;9;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_A;5;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_A;5;2;Climb;MaxTakeoff;5;1500;;;
757PW;ICAO_A;5;3;Climb;MaxClimb;5;3000;;;
757PW;ICAO_A;5;4;Accelerate;MaxClimb;T_05;;1028.8;199.2;
757PW;ICAO_A;5;5;Accelerate;MaxClimb;T_01;;1171.1;217.2;
757PW;ICAO_A;5;6;Accelerate;MaxClimb;ZERO;;1325.6;250;
757PW;ICAO_A;5;7;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_A;5;8;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_A;5;9;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_A;6;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_A;6;2;Climb;MaxTakeoff;5;1500;;;
757PW;ICAO_A;6;3;Climb;MaxClimb;5;3000;;;
757PW;ICAO_A;6;4;Accelerate;MaxClimb;T_05;;953.4;202.5;
757PW;ICAO_A;6;5;Accelerate;MaxClimb;T_01;;1087.8;220.6;
757PW;ICAO_A;6;6;Accelerate;MaxClimb;ZERO;;1225.5;250;
757PW;ICAO_A;6;7;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_A;6;8;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_A;6;9;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_A;7;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_A;7;2;Climb;MaxTakeoff;5;1500;;;
757PW;ICAO_A;7;3;Climb;MaxClimb;5;3000;;;
757PW;ICAO_A;7;4;Accelerate;MaxClimb;T_05;;886.5;205.7;
757PW;ICAO_A;7;5;Accelerate;MaxClimb;T_01;;1012.8;224;
757PW;ICAO_A;7;6;Accelerate;MaxClimb;ZERO;;1140.1;250;
757PW;ICAO_A;7;7;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_A;7;8;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_A;7;9;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_B;1;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_B;1;2;Climb;MaxTakeoff;5;1000;;;
757PW;ICAO_B;1;3;Accelerate;MaxTakeoff;5;;1970.1;206;
757PW;ICAO_B;1;4;Climb;MaxClimb;ZERO;3000;;;
757PW;ICAO_B;1;5;Accelerate;MaxClimb;ZERO;;1821.5;250;
757PW;ICAO_B;1;6;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_B;1;7;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_B;1;8;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_B;2;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_B;2;2;Climb;MaxTakeoff;5;1000;;;
757PW;ICAO_B;2;3;Accelerate;MaxTakeoff;5;;1899.2;208.7;
757PW;ICAO_B;2;4;Climb;MaxClimb;ZERO;3000;;;
757PW;ICAO_B;2;5;Accelerate;MaxClimb;ZERO;;1743.3;250;
757PW;ICAO_B;2;6;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_B;2;7;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_B;2;8;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_B;3;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_B;3;2;Climb;MaxTakeoff;5;1000;;;
757PW;ICAO_B;3;3;Accelerate;MaxTakeoff;5;;1825.8;211.6;
757PW;ICAO_B;3;4;Climb;MaxClimb;ZERO;3000;;;
757PW;ICAO_B;3;5;Accelerate;MaxClimb;ZERO;;1659.4;250;
757PW;ICAO_B;3;6;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_B;3;7;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_B;3;8;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_B;4;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_B;4;2;Climb;MaxTakeoff;5;1000;;;
757PW;ICAO_B;4;3;Accelerate;MaxTakeoff;5;;1690.7;217.4;
757PW;ICAO_B;4;4;Climb;MaxClimb;ZERO;3000;;;
757PW;ICAO_B;4;5;Accelerate;MaxClimb;ZERO;;1512.3;250;
757PW;ICAO_B;4;6;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_B;4;7;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_B;4;8;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_B;5;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_B;5;2;Climb;MaxTakeoff;5;1000;;;
757PW;ICAO_B;5;3;Accelerate;MaxTakeoff;5;;1543.6;224.1;
757PW;ICAO_B;5;4;Climb;MaxClimb;ZERO;3000;;;
757PW;ICAO_B;5;5;Accelerate;MaxClimb;ZERO;;1351.8;250;
757PW;ICAO_B;5;6;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_B;5;7;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_B;5;8;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_B;6;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_B;6;2;Climb;MaxTakeoff;5;1000;;;
757PW;ICAO_B;6;3;Accelerate;MaxTakeoff;5;;1458.3;228.7;
757PW;ICAO_B;6;4;Climb;MaxClimb;ZERO;3000;;;
757PW;ICAO_B;6;5;Accelerate;MaxClimb;ZERO;;1257.5;250;
757PW;ICAO_B;6;6;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_B;6;7;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_B;6;8;Climb;MaxClimb;ZERO;10000;;;
757PW;ICAO_B;7;1;Takeoff;MaxTakeoff;5;;;;
757PW;ICAO_B;7;2;Climb;MaxTakeoff;5;1000;;;
757PW;ICAO_B;7;3;Accelerate;MaxTakeoff;5;;1380.6;233.3;
757PW;ICAO_B;7;4;Climb;MaxClimb;ZERO;3000;;;
757PW;ICAO_B;7;5;Accelerate;MaxClimb;ZERO;;1173.6;250;
757PW;ICAO_B;7;6;Climb;MaxClimb;ZERO;5500;;;
757PW;ICAO_B;7;7;Climb;MaxClimb;ZERO;7500;;;
757PW;ICAO_B;7;8;Climb;MaxClimb;ZERO;10000;;;
757RR;DEFAULT;1;1;Takeoff;MaxTakeoff;5;;;;
757RR;DEFAULT;1;2;Climb;MaxTakeoff;5;1000;;;
757RR;DEFAULT;1;3;Accelerate;MaxClimb;T_05;;1613.9;192.4;
757RR;DEFAULT;1;4;Accelerate;MaxClimb;T_01;;1779.7;206.3;
757RR;DEFAULT;1;5;Climb;MaxClimb;ZERO;3000;;;
757RR;DEFAULT;1;6;Accelerate;MaxClimb;ZERO;;1966.1;250;
757RR;DEFAULT;1;7;Climb;MaxClimb;ZERO;5500;;;
757RR;DEFAULT;1;8;Climb;MaxClimb;ZERO;7500;;;
757RR;DEFAULT;1;9;Climb;MaxClimb;ZERO;10000;;;
757RR;DEFAULT;2;1;Takeoff;MaxTakeoff;5;;;;
757RR;DEFAULT;2;2;Climb;MaxTakeoff;5;1000;;;
757RR;DEFAULT;2;3;Accelerate;MaxClimb;T_05;;1544.6;193.9;
757RR;DEFAULT;2;4;Accelerate;MaxClimb;T_01;;1703.3;209.2;
757RR;DEFAULT;2;5;Climb;MaxClimb;ZERO;3000;;;
757RR;DEFAULT;2;6;Accelerate;MaxClimb;ZERO;;1879.3;250;
757RR;DEFAULT;2;7;Climb;MaxClimb;ZERO;5500;;;
757RR;DEFAULT;2;8;Climb;MaxClimb;ZERO;7500;;;
757RR;DEFAULT;2;9;Climb;MaxClimb;ZERO;10000;;;
757RR;DEFAULT;3;1;Takeoff;MaxTakeoff;5;;;;
757RR;DEFAULT;3;2;Climb;MaxTakeoff;5;1000;;;
757RR;DEFAULT;3;3;Accelerate;MaxClimb;T_05;;1474.6;195.5;
757RR;DEFAULT;3;4;Accelerate;MaxClimb;T_01;;1627.6;212.2;
757RR;DEFAULT;3;5;Climb;MaxClimb;ZERO;3000;;;
757RR;DEFAULT;3;6;Accelerate;MaxClimb;ZERO;;1787.2;250;
757RR;DEFAULT;3;7;Climb;MaxClimb;ZERO;5500;;;
757RR;DEFAULT;3;8;Climb;MaxClimb;ZERO;7500;;;
757RR;DEFAULT;3;9;Climb;MaxClimb;ZERO;10000;;;
757RR;DEFAULT;4;1;Takeoff;MaxTakeoff;5;;;;
757RR;DEFAULT;4;2;Climb;MaxTakeoff;5;1000;;;
757RR;DEFAULT;4;3;Accelerate;MaxClimb;T_05;;1338;199;
757RR;DEFAULT;4;4;Accelerate;MaxClimb;T_01;;1484.6;216.4;
757RR;DEFAULT;4;5;Accelerate;MaxClimb;ZERO;;1560;218.3;
757RR;DEFAULT;4;6;Climb;MaxClimb;ZERO;3000;;;
757RR;DEFAULT;4;7;Accelerate;MaxClimb;ZERO;;1623.1;250;
757RR;DEFAULT;4;8;Climb;MaxClimb;T_00;5500;;;
757RR;DEFAULT;4;9;Climb;MaxClimb;T_00;7500;;;
757RR;DEFAULT;4;10;Climb;MaxClimb;T_00;10000;;;
757RR;DEFAULT;5;1;Takeoff;MaxTakeoff;5;;;;
757RR;DEFAULT;5;2;Climb;MaxTakeoff;5;1000;;;
757RR;DEFAULT;5;3;Accelerate;MaxClimb;T_05;;1196.6;203.7;
757RR;DEFAULT;5;4;Accelerate;MaxClimb;T_01;;1325.3;221.1;
757RR;DEFAULT;5;5;Accelerate;MaxClimb;T_00;;1400;225.7;
757RR;DEFAULT;5;6;Climb;MaxClimb;ZERO;3000;;;
757RR;DEFAULT;5;7;Accelerate;MaxClimb;ZERO;;1447.1;250;
757RR;DEFAULT;5;8;Climb;MaxClimb;T_00;5500;;;
757RR;DEFAULT;5;9;Climb;MaxClimb;T_00;7500;;;
757RR;DEFAULT;5;10;Climb;MaxClimb;ZERO;10000;;;
757RR;DEFAULT;6;1;Takeoff;MaxTakeoff;5;;;;
757RR;DEFAULT;6;2;Climb;MaxTakeoff;5;1000;;;
757RR;DEFAULT;6;3;Accelerate;MaxClimb;T_05;;1142.2;205.8;
757RR;DEFAULT;6;4;Accelerate;MaxClimb;T_01;;1258;223.4;
757RR;DEFAULT;6;5;Accelerate;MaxClimb;T_00;;1329.6;228.9;
757RR;DEFAULT;6;6;Climb;MaxClimb;ZERO;3000;;;
757RR;DEFAULT;6;7;Accelerate;MaxClimb;ZERO;;1377.4;250;
757RR;DEFAULT;6;8;Climb;MaxClimb;T_00;5500;;;
757RR;DEFAULT;6;9;Climb;MaxClimb;T_00;7500;;;
757RR;DEFAULT;6;10;Climb;MaxClimb;ZERO;10000;;;
757RR;DEFAULT;7;1;Takeoff;MaxTakeoff;5;;;;
757RR;DEFAULT;7;2;Climb;MaxTakeoff;5;1000;;;
757RR;DEFAULT;7;3;Accelerate;MaxClimb;T_05;;1071.3;208.8;
757RR;DEFAULT;7;4;Accelerate;MaxClimb;T_01;;1181.5;226.7;
757RR;DEFAULT;7;5;Accelerate;MaxClimb;T_00;;1265.9;233.3;
757RR;DEFAULT;7;6;Climb;MaxClimb;ZERO;3000;;;
757RR;DEFAULT;7;7;Accelerate;MaxClimb;ZERO;;1287.6;250;
757RR;DEFAULT;7;8;Climb;MaxClimb;T_00;5500;;;
757RR;DEFAULT;7;9;Climb;MaxClimb;ZERO;7500;;;
757RR;DEFAULT;7;10;Climb;MaxClimb;ZERO;10000;;;
757RR;ICAO_A;1;1;Takeoff;MaxTakeoff;5;;;;
757RR;ICAO_A;1;2;Climb;MaxTakeoff;5;1500;;;
757RR;ICAO_A;1;3;Climb;MaxClimb;5;3000;;;
757RR;ICAO_A;1;4;Accelerate;MaxClimb;T_05;;1543.3;190.3;
757RR;ICAO_A;1;5;Accelerate;MaxClimb;T_01;;1735.6;206.1;
757RR;ICAO_A;1;6;Accelerate;MaxClimb;T_00;;1959.8;250;
757RR;ICAO_A;1;7;Climb;MaxClimb;ZERO;5500;;;
757RR;ICAO_A;1;8;Climb;MaxClimb;ZERO;7500;;;
757RR;ICAO_A;1;9;Climb;MaxClimb;ZERO;10000;;;
757RR;ICAO_A;2;1;Takeoff;MaxTakeoff;5;;;;
757RR;ICAO_A;2;2;Climb;MaxTakeoff;5;1500;;;
757RR;ICAO_A;2;3;Climb;MaxClimb;5;3000;;;
757RR;ICAO_A;2;4;Accelerate;MaxClimb;T_05;;1472.7;191.9;
757RR;ICAO_A;2;5;Accelerate;MaxClimb;T_01;;1660.2;208.9;
757RR;ICAO_A;2;6;Accelerate;MaxClimb;T_00;;1876;250;
757RR;ICAO_A;2;7;Climb;MaxClimb;ZERO;5500;;;
757RR;ICAO_A;2;8;Climb;MaxClimb;ZERO;7500;;;
757RR;ICAO_A;2;9;Climb;MaxClimb;ZERO;10000;;;
757RR;ICAO_A;3;1;Takeoff;MaxTakeoff;5;;;;
757RR;ICAO_A;3;2;Climb;MaxTakeoff;5;1500;;;
757RR;ICAO_A;3;3;Climb;MaxClimb;5;3000;;;
757RR;ICAO_A;3;4;Accelerate;MaxClimb;T_05;;1401;193.6;
757RR;ICAO_A;3;5;Accelerate;MaxClimb;T_01;;1590.6;211.5;
757RR;ICAO_A;3;6;Accelerate;MaxClimb;T_00;;1769.2;250;
757RR;ICAO_A;3;7;Climb;MaxClimb;ZERO;5500;;;
757RR;ICAO_A;3;8;Climb;MaxClimb;ZERO;7500;;;
757RR;ICAO_A;3;9;Climb;MaxClimb;ZERO;10000;;;
757RR;ICAO_A;4;1;Takeoff;MaxTakeoff;5;;;;
757RR;ICAO_A;4;2;Climb;MaxTakeoff;5;1500;;;
757RR;ICAO_A;4;3;Climb;MaxClimb;5;3000;;;
757RR;ICAO_A;4;4;Accelerate;MaxClimb;T_05;;1271.5;197.3;
757RR;ICAO_A;4;5;Accelerate;MaxClimb;T_01;;1436;214.5;
757RR;ICAO_A;4;6;Accelerate;MaxClimb;T_00;;1593.3;250;
757RR;ICAO_A;4;7;Climb;MaxClimb;ZERO;5500;;;
757RR;ICAO_A;4;8;Climb;MaxClimb;ZERO;7500;;;
757RR;ICAO_A;4;9;Climb;MaxClimb;T_00;10000;;;
757RR;ICAO_A;5;1;Takeoff;MaxTakeoff;5;;;;
757RR;ICAO_A;5;2;Climb;MaxTakeoff;5;1500;;;
757RR;ICAO_A;5;3;Climb;MaxClimb;5;3000;;;
