,timestamp,fa_flight_id,altitude,groundspeed,heading,latitude,longitude
0,2022-12-26 10:12:00,AIQ638-1671875100-schedule-0774,7.0,166.0,209.0,13.89821,100.60072
1,2022-12-26 10:12:01,AIQ638-1671875100-schedule-0774,7.375,165.9375,209.0,13.897579375000001,100.600363125
2,2022-12-26 10:12:02,AIQ638-1671875100-schedule-0774,7.75,165.875,209.0,13.89694875,100.60000624999999
3,2022-12-26 10:12:03,AIQ638-1671875100-schedule-0774,8.125,165.8125,209.0,13.896318125,100.599649375
4,2022-12-26 10:12:04,AIQ638-1671875100-schedule-0774,8.5,165.75,209.0,13.895687500000001,100.59929249999999
5,2022-12-26 10:12:05,AIQ638-1671875100-schedule-0774,8.875,165.6875,209.0,13.895056875,100.598935625
6,2022-12-26 10:12:06,AIQ638-1671875100-schedule-0774,9.25,165.625,209.0,13.89442625,100.59857875
7,2022-12-26 10:12:07,AIQ638-1671875100-schedule-0774,9.625,165.5625,209.0,13.893795625000001,100.598221875
8,2022-12-26 10:12:08,AIQ638-1671875100-schedule-0774,10.0,165.5,209.0,13.893165,100.597865
9,2022-12-26 10:12:09,AIQ638-1671875100-schedule-0774,10.375,165.4375,209.0,13.892534375,100.597508125
10,2022-12-26 10:12:10,AIQ638-1671875100-schedule-0774,10.75,165.375,209.0,13.89190375,100.59715125
11,2022-12-26 10:12:11,AIQ638-1671875100-schedule-0774,11.125,165.3125,209.0,13.891273125000001,100.596794375
12,2022-12-26 10:12:12,AIQ638-1671875100-schedule-0774,11.5,165.25,209.0,13.8906425,100.59643750000001
13,2022-12-26 10:12:13,AIQ638-1671875100-schedule-0774,11.875,165.1875,209.0,13.890011875,100.596080625
14,2022-12-26 10:12:14,AIQ638-1671875100-schedule-0774,12.25,165.125,209.0,13.889381250000001,100.59572375
15,2022-12-26 10:12:15,AIQ638-1671875100-schedule-0774,12.625,165.0625,209.0,13.888750625,100.595366875
16,2022-12-26 10:12:16,AIQ638-1671875100-schedule-0774,13.0,165.0,209.0,13.88812,100.59501
17,2022-12-26 10:12:17,AIQ638-1671875100-schedule-0774,13.294117647058824,165.23529411764707,209.76470588235293,13.887418235294119,100.59459352941177
18,2022-12-26 10:12:18,AIQ638-1671875100-schedule-0774,13.588235294117647,165.47058823529412,210.52941176470588,13.886716470588237,100.59417705882353
